"head", "tail"
"수평선001", "물"001
"수평선001", "하늘"001
"수평선001", "맞닿다"001
"수평선001", "경계"004
"수평선001", "이루다"001
"수평선001", "선"014
"수평선002", "중력"003
"수평선002", "방향"001
"수평선002", "직각"002
"수평선002", "이루다"001
"수평선002", "선"014
"수평선003", "수평면"001
"수평선003", "위"001
"수평선003", "있다"001
"수평선003", "직선"001
"수표001", "당좌"001
"수표001", "예금"001
"수표001", "가지다"001
"수표001", "사람"001
"수표001", "은행"002
"수표001", "맡기다"001
"수표001", "일정"003
"수표001", "금액"002
"수표001", "돈"001
"수표001", "내다"002
"수표001", "하다"001
"수표001", "증서"003
"수풀001", "나무"001
"수풀001", "우거지다"001
"수풀001", "들어차다"001
"수풀002", "풀"002
"수풀002", "나무"001
"수풀002", "덩굴"001
"수풀002", "NA"001
"수풀002", "엉키다"001
"수확002", "농작물"001
"수확002", "거두다"002
"수확002", "들이다"001
"수확002", "들이다"001
"수확002", "농작물"001
"수효004", "낱낱"001
"수효004", "수"026
"숙녀001", "교양"002
"숙녀001", "예의"007
"숙녀001", "품격"001
"숙녀001", "갖추다"001
"숙녀001", "행실"001
"숙녀001", "마음씨"001
"숙녀001", "여자"002
"숙녀002", "보통"001
"숙녀002", "여자"002
"숙녀002", "대접"005
"숙녀002", "이르다"001
"숙녀002", "말"001
"숙녀003", "성년"001
"숙녀003", "되다"001
"숙녀003", "여자"002
"숙녀003", "이르다"001
"숙녀003", "말"001
"숙박001", "여관"003
"숙박001", "호텔"001
"숙박001", "잠"001
"숙박001", "자다"001
"숙박001", "머무르다"001
"숙부001", "아버지"001
"숙부001", "남동생"001
"숙부001", "이르다"001
"숙부001", "말"001
"숙부001", "기혼자"001
"숙부001", "가리키다"001
"숙부001", "여럿"001
"숙부001", "있다"001
"숙부001", "때"001
"숙부001", "순서"001
"숙부001", "따르다"001
"숙부001", "작은아버지"001
"숙부001", "작은아버지"001
"숙부001", "작은아버지"001
"숙부001", "이른다"001
"숙소003", "집"001
"숙소003", "떠나다"001
"숙소003", "사람"001
"숙소003", "임시"002
"숙소003", "묵다"002
"숙소003", "곳"001
"숙제003", "복습"001
"숙제003", "예습"001
"숙제003", "위하다"001
"숙제003", "방"007
"숙제003", "후"008
"숙제003", "학생"001
"숙제003", "NA"001
"숙제003", "과제"004
"숙제004", "두다"001
"숙제004", "생각"001
"숙제004", "해결"002
"숙제004", "문제"006
"숙제005", "모이다"001
"숙제005", "며칠"001
"숙제005", "전"008
"숙제005", "내다"002
"숙제005", "돌리다"004
"숙제005", "시"001
"숙제005", "글"001
"숙제005", "제목"002
"순011", "나무"001
"순011", "가지"004
"순011", "풀"002
"순011", "줄기"001
"순011", "돋다"001
"순011", "나오다"001
"순011", "싹"002
"순간004", "동안"001
"순간005", "일"001
"순간005", "일어나다"001
"순간005", "그때"001
"순간005", "사건"001
"순간005", "행동"001
"순간005", "동시"002
"순간005", "이루어지다"001
"순간005", "그때"001
"순경002", "곳"001
"순경002", "돌아다니다"001
"순경002", "사정"007
"순경002", "살피다"001
"순경003", "경찰"004
"순경003", "공무원"001
"순경003", "계급"002
"순경003", "경장"001
"순경003", "아래"001
"순두부001", "누르다"001
"순두부001", "굳히다"001
"순두부001", "두부"001
"순서001", "정하다"003
"순서001", "기준"003
"순서001", "말"001
"순서001", "전후"001
"순서001", "좌우"001
"순서001", "상하"001
"순서001", "차례"002
"순서001", "관계"005
"순서002", "일"001
"순서002", "행하다"001
"순서002", "일"001
"순서002", "이루어지다"001
"순서002", "차례"002
"순식간001", "눈"001
"순식간001", "하다"001
"순식간001", "숨"001
"순식간001", "쉬다"003
"순식간001", "동안"001
"숟가락001", "밥"001
"숟가락001", "국물"001
"숟가락001", "떠먹다"001
"숟가락001", "기구"015
"숟가락001", "만들다"001
"숟가락001", "생김새"001
"숟가락001", "하다"001
"숟가락001", "바닥"001
"숟가락001", "자루"002
"숟가락001", "달리다"001
"숟가락002", "밥"001
"숟가락002", "음식물"001
"숟가락002", "숟가락"001
"숟가락002", "뜨다"001
"숟가락002", "분량"001
"숟가락002", "세다"003
"숟가락002", "단위"002
"숟갈001", "숟가락"001
"숟갈001", "준말"001
"숟갈002", "숟가락"001
"숟갈002", "준말"001
"술001", "알코올"001
"술001", "성분"001
"술001", "들다"001
"술001", "마시다"001
"술001", "취하다"001
"술001", "음료"001
"술001", "마시다"001
"술001", "물질대사"001
"술001", "높이다"001
"술001", "효과"001
"술001", "맥주"001
"술001", "청주"003
"술001", "막걸리"001
"술001", "발효주"001
"술001", "소주"005
"술001", "고량주"001
"술001", "위스키"001
"술001", "증류주"001
"술001", "과실"002
"술001", "약제"002
"술001", "알코올"001
"술001", "혼합"001
"술001", "만드다"001
"술001", "혼성주"001
"술래001", "술래잡기"001
"술래001", "놀이"001
"술래001", "숨다"001
"술래001", "아이"001
"술래001", "찾아내다"001
"술래001", "아이"001
"술래잡기001", "아이"001
"술래잡기001", "놀이"001
"술래잡기001", "가운데"001
"술래잡기001", "아이"001
"술래잡기001", "술래"001
"술래잡기001", "되다"001
"술래잡기001", "숨다"001
"술래잡기001", "사람"001
"술래잡기001", "찾아내다"001
"술래잡기001", "술래"001
"술래잡기001", "들키다"001
"술래잡기001", "아이"001
"술래잡기001", "다음"001
"술래잡기001", "술래"001
"술래잡기001", "된다"001
"술병002", "술"006
"술병002", "담다"001
"술병002", "병"004
"술병002", "이르다"001
"술병002", "말"001
"술집001", "술"006
"술집001", "파다"001
"술집001", "집"001
"숨001", "사람"001
"숨001", "동물"001
"숨001", "코"001
"숨001", "입"001
"숨001", "공기"006
"숨001", "들이마시다"002
"숨001", "내쉬다"001
"숨001", "기운"001
"숨001", "하다"001
"숨001", "일"001
"숨002", "채소"001
"숨002", "기운"001
"숨바꼭질001", "아이"001
"숨바꼭질001", "놀이"001
"숨바꼭질001", "가운데"001
"숨바꼭질001", "아이"001
"숨바꼭질001", "술래"001
"숨바꼭질001", "되다"001
"숨바꼭질001", "숨다"001
"숨바꼭질001", "사람"001
"숨바꼭질001", "찾아내다"001
"숨바꼭질001", "술래"001
"숨바꼭질001", "들키다"001
"숨바꼭질001", "아이"001
"숨바꼭질001", "다음"001
"숨바꼭질001", "술래"001
"숨바꼭질001", "된다"001
"숨바꼭질002", "헤엄치다"001
"숨바꼭질002", "때"001
"숨바꼭질002", "물"001
"숨바꼭질002", "속"001
"숨바꼭질002", "숨다"001
"숨바꼭질002", "짓"001
"숨바꼭질003", "숨다"001
"숨바꼭질003", "NA"001
"숨바꼭질003", "하다"001
"숨바꼭질003", "일"001
"숨바꼭질하다001", "여럿"001
"숨바꼭질하다001", "가운데"001
"숨바꼭질하다001", "아이"001
"숨바꼭질하다001", "술래"001
"숨바꼭질하다001", "되다"001
"숨바꼭질하다001", "숨다"001
"숨바꼭질하다001", "사람"001
"숨바꼭질하다001", "찾아내다"001
"숨바꼭질하다001", "놀이"001
"숨바꼭질하다001", "하다"001
"숨바꼭질하다001", "술래"001
"숨바꼭질하다001", "들키다"001
"숨바꼭질하다001", "아이"001
"숨바꼭질하다001", "다음"001
"숨바꼭질하다001", "술래"001
"숨바꼭질하다001", "된다"001
"숨소리001", "숨"001
"숨소리001", "쉬다"003
"숨소리001", "소리"001
"숫자001", "수"026
"숫자001", "나타내다"001
"숫자001", "글자"001
"숫자002", "금전"005
"숫자002", "예산"002
"숫자002", "통계"004
"숫자002", "숫자"001
"숫자002", "표시"001
"숫자002", "사항"002
"숫자002", "수량"003
"숫자002", "사항"002
"숫자003", "사물"010
"숫자003", "사람"001
"숫자003", "수"026
"숭늉001", "밥"001
"숭늉001", "지다"005
"숭늉001", "솥"001
"숭늉001", "밥"001
"숭늉001", "푸다"001
"숭늉001", "뒤"001
"숭늉001", "물"001
"숭늉001", "붓다"002
"숭늉001", "데우다"001
"숭늉001", "물"001
"숭늉001", "맛"001
"숭늉001", "있다"001
"숭늉001", "식사"003
"숭늉001", "NA"001
"숭늉001", "뒤"001
"숭늉001", "마신다"002
"숯001", "나무"001
"숯001", "숯가마"001
"숯001", "넣다"001
"숯001", "굽다"001
"숯001", "덩어리"001
"숯001", "연료"001
"숲001", "수풀"001
"숲001", "준말"001
"쉽다003", "가능"001
"슈퍼마켓001", "식료품"001
"슈퍼마켓001", "일용"002
"슈퍼마켓001", "잡화"002
"슈퍼마켓001", "의료품"001
"슈퍼마켓001", "가정용품"001
"슈퍼마켓001", "갖추다"001
"슈퍼마켓001", "대량"001
"슈퍼마켓001", "판매"001
"슈퍼마켓001", "원칙"001
"슈퍼마켓001", "하다"001
"슈퍼마켓001", "소매점"001
"슈퍼마켓001", "대량"001
"슈퍼마켓001", "물건"001
"슈퍼마켓001", "NA"001
"슈퍼마켓001", "들이다"001
"슈퍼마켓001", "값"001
"슈퍼마켓001", "팔다"001
"슈퍼마켓001", "물건"001
"슈퍼마켓001", "사다"001
"슈퍼마켓001", "사람"001
"슈퍼마켓001", "물건"001
"슈퍼마켓001", "고르다"003
"슈퍼마켓001", "물건"001
"슈퍼마켓001", "값"001
"슈퍼마켓001", "계산대"001
"슈퍼마켓001", "치르다"001
"슈퍼마켓001", "되다"001
"스스로001", "자신"001
"스웨터001", "털실"001
"스웨터001", "짜다"003
"스웨터001", "상의"003
"스위치001", "전기"015
"스위치001", "회로"001
"스위치001", "이다"003
"스위치001", "끊다"001
"스위치001", "하다"001
"스위치001", "장치"004
"스위치001", "보통"001
"스위치001", "전등"007
"스위치001", "라디오"001
"스위치001", "텔레비전"001
"스위치001", "전기"015
"스위치001", "기구"015
"스위치001", "손"001
"스위치001", "올리다"001
"스위치001", "내리다"001
"스위치001", "누르다"001
"스위치001", "틀다"001
"스위치001", "작동"001
"스위치001", "부분"001
"스위치001", "이른다"001
"스위치002", "야구"002
"스위치002", "부진"001
"스위치002", "투수"003
"스위치002", "교체"001
"스위치002", "일"001
"스위치003", "레슬링"001
"스위치003", "공격"002
"스위치003", "수비"003
"스위치003", "상황"002
"스위치003", "역전"007
"스위치003", "일"001
"스위치003", "기술"001
"스카프001", "여성"001
"스카프001", "방한"002
"스카프001", "사용"004
"스카프001", "목"001
"스카프001", "감다"001
"스카프001", "머리"001
"스카프001", "쓰다"002
"스카프001", "하다"001
"스카프001", "옷깃"001
"스카프001", "언저리"001
"스카프001", "내놓다"001
"스카프001", "허리"001
"스카프001", "매다"001
"스카프001", "한다"001
"스커트001", "여성"001
"스커트001", "입다"001
"스커트001", "서양식"001
"스커트001", "치마"001
"스커트001", "모양"002
"스커트001", "따르다"001
"스커트001", "타이트"001
"스커트001", "나누다"001
"스커트001", "길이"001
"스커트001", "따르다"001
"스커트001", "미니"002
"스커트001", "나누다"001
"스키001", "눈"001
"스키001", "위"001
"스키001", "지치다"001
"스키001", "쓰다"002
"스키001", "판상"001
"스키001", "기구"015
"스키001", "나무"001
"스키001", "금속"001
"스키001", "플라스틱"001
"스키001", "만들다"001
"스키001", "신발"001
"스키001", "부착"001
"스키001", "개"010
"스키001", "지팡이"001
"스키001", "짚다"001
"스키001", "달리다"001
"스키002", "스키"001
"스키002", "신고"001
"스키002", "눈"001
"스키002", "위"001
"스키002", "달리다"001
"스키002", "활강"001
"스키002", "점프"001
"스키002", "운동"002
"스키장001", "스키"001
"스키장001", "NA"001
"스키장001", "있다"001
"스키장001", "시설"003
"스키장001", "갖추다"001
"스키장001", "곳"001
"스탠드001", "물건"001
"스탠드001", "세우다"001
"스탠드001", "대"015
"스탠드002", "음식점"001
"스탠드002", "술집"001
"스탠드002", "카운터"001
"스탠드002", "향하다"001
"스탠드002", "의자"003
"스탠드002", "설치"002
"스탠드002", "자리"001
"스탠드003", "책상"001
"스탠드003", "위"001
"스탠드003", "올리다"001
"스탠드003", "방구석"001
"스탠드003", "놓다"001
"스탠드003", "부분"001
"스탠드003", "하다"001
"스탠드003", "이동식"001
"스탠드003", "전등"007
"스탠드004", "경기장"001
"스탠드004", "계단식"001
"스탠드004", "관람석"001
"스튜디오001", "사진사"001
"스튜디오001", "미술가"001
"스튜디오001", "공예"001
"스튜디오001", "음악가"001
"스튜디오001", "작업실"001
"스튜디오002", "영화"001
"스튜디오002", "촬영소"001
"스튜디오003", "방송국"001
"스튜디오003", "방송"001
"스튜디오003", "설비"002
"스튜디오003", "갖추다"001
"스튜디오003", "방송"001
"스튜디오003", "하다"001
"스튜디오003", "방"007
"스튜어디스001", "여객기"001
"스튜어디스001", "여객선"001
"스튜어디스001", "승객"001
"스튜어디스001", "돌보다"001
"스튜어디스001", "여자"002
"스튜어디스001", "승무원"001
"스포츠001", "일정"003
"스포츠001", "규칙"002
"스포츠001", "따르다"001
"스포츠001", "개인"002
"스포츠001", "단체"002
"스포츠001", "속력"001
"스포츠001", "지구력"001
"스포츠001", "기능"003
"스포츠001", "겨루다"001
"스포츠001", "일"001
"스푼001", "서양식"001
"스푼001", "숟가락"001
"스푼001", "테이블"001
"스푼001", "스푼"001
"스푼001", "티스푼"001
"슬기001", "사리"002
"슬기001", "바르다"003
"슬기001", "판단"001
"슬기001", "일"001
"슬기001", "처리"002
"슬기001", "재능"001
"슬기롭다001", "슬기"001
"슬퍼하다001", "마음"001
"슬퍼하다001", "슬픔"001
"슬퍼하다001", "느끼다"002
"슬프다001", "일"001
"슬프다001", "겪다"001
"슬프다001", "일"001
"슬프다001", "보다"002
"슬프다001", "마음"001
"슬픔001", "마음"001
"슬픔001", "느낌"001
"슬픔002", "정신"012
"슬픔002", "고통"001
"슬픔002", "지속"001
"슬픔002", "일"001
"습관001", "행위"001
"습관001", "오랫동안"001
"습관001", "되풀이"002
"습관001", "과정"004
"습관001", "NA"001
"습관001", "행동"001
"습관001", "방식"001
"습관002", "학습"001
"습관002", "행위"001
"습관002", "되풀이"002
"습관002", "생기다"001
"습관002", "비교"001
"습관002", "고정"006
"습관002", "반응"001
"습관002", "양식"004
"습기002", "물기"001
"습기002", "젖다"001
"습기002", "기운"001
"승객001", "차"007
"승객001", "배"001
"승객001", "비행기"001
"승객001", "탈것"001
"승객001", "타다"002
"승객001", "손님"001
"승리001", "겨루다"001
"승리001", "이기다"001
"시006", "도시"003
"시006", "중심"001
"시006", "하다"001
"시006", "지방"005
"시006", "행정"001
"시006", "구역"004
"시007", "시"001
"시007", "행정"001
"시007", "사무"005
"시007", "맡아보다"001
"시007", "기관"011
"시007", "청사"009
"시012", "사람"001
"시012", "태어나다"001
"시012", "시각"004
"시014", "차례"002
"시014", "정하다"003
"시014", "시각"004
"시014", "이르다"001
"시014", "말"001
"시019", "구약"004
"시019", "성경"003
"시019", "시편"004
"시019", "글"001
"시020", "문학"001
"시020", "장르"001
"시020", "자연"001
"시020", "인생"001
"시020", "대하다"002
"시020", "일어나다"001
"시020", "감흥"001
"시020", "사상"001
"시020", "함축"001
"시020", "운율"001
"시020", "언어"001
"시020", "표현"001
"시020", "글"001
"시020", "형식"001
"시020", "따르다"001
"시020", "정형시"001
"시020", "나누다"001
"시020", "내용"002
"시020", "따르다"001
"시020", "서정시"001
"시020", "나누다"001
"시021", "한문"003
"시021", "이루어지다"001
"시021", "정형시"001
"시021", "고대"001
"시021", "중국"001
"시021", "이루어지다"001
"시021", "양식"004
"시021", "평측"001
"시021", "각운"001
"시021", "이루어지다"001
"시021", "고시"003
"시021", "절구"002
"시021", "율시"001
"시021", "배율"001
"시030", "서양"001
"시030", "음악"001
"시030", "체계"003
"시030", "계이름"001
"시030", "음이름"001
"시030", "나오다"001
"시간004", "시각"004
"시간004", "시각"004
"시간004", "사이"001
"시간005", "시간"004
"시간005", "시점"002
"시간006", "행동"001
"시간006", "하다"001
"시간006", "틈"001
"시간007", "일"001
"시간007", "하다"001
"시간007", "정하다"003
"시간007", "동안"001
"시간008", "때"001
"시간008", "흐름"001
"시간009", "지구"003
"시간009", "자전"008
"시간009", "주기"014
"시간009", "재다"002
"시간009", "얻다"001
"시간009", "단위"002
"시간009", "이론"001
"시간009", "고전"002
"시간009", "물리학"001
"시간009", "공간"005
"시간009", "독립"001
"시간009", "변수"006
"시간009", "시간"004
"시간009", "다루다"001
"시간009", "아인슈타인"002
"시간009", "상대"004
"시간009", "원리"002
"시간009", "양자"001
"시간009", "물리"002
"시간009", "사건"001
"시간009", "매개"003
"시간009", "하다"001
"시간009", "사차원"001
"시간009", "시공"002
"시간009", "세계"002
"시간009", "형성"001
"시간009", "다루다"001
"시간010", "색"003
"시간010", "심이"001
"시간010", "합하다"001
"시간010", "경계"004
"시간011", "전후"001
"시간011", "동시"002
"시간011", "계속"004
"시간011", "장단"003
"시간011", "관하다"002
"시간011", "의식"003
"시간012", "과거"003
"시간012", "현재"002
"시간012", "미래"002
"시간012", "연속"002
"시간012", "사물"010
"시간012", "현상"004
"시간012", "운동"002
"시간012", "발전"001
"시간012", "계기"004
"시간012", "지속"001
"시간012", "규정"004
"시간012", "존재"001
"시간012", "형식"001
"시간012", "말"001
"시간표001", "시간"004
"시간표001", "나누다"001
"시간표001", "시간"004
"시간표001", "대별"001
"시간표001", "하다"001
"시간표001", "일"001
"시간표001", "적다"001
"시간표001", "넣다"001
"시간표001", "표"004
"시간표002", "기차"001
"시간표002", "자동차"001
"시간표002", "배"001
"시간표002", "비행기"001
"시간표002", "떠나다"001
"시간표002", "닿다"001
"시간표002", "시간"004
"시간표002", "적다"001
"시간표002", "표"004
"시계002", "시간"004
"시계002", "재다"002
"시계002", "시각"004
"시계002", "나타내다"001
"시계002", "기계"006
"시계002", "장치"004
"시계002", "이르다"001
"시계002", "말"001
"시골001", "도시"003
"시골001", "떨어지다"001
"시골001", "지역"003
"시골001", "도시"003
"시골001", "인구수"001
"시골001", "인공"001
"시골001", "개발"001
"시골001", "되다"001
"시골001", "자연"001
"시골001", "접하다"001
"시골001", "곳"001
"시골001", "이른다"001
"시골002", "도시"003
"시골002", "떠나오다"001
"시골002", "사람"001
"시골002", "고향"002
"시골002", "이르다"001
"시골002", "말"001
"시금치001", "명아줏과"001
"시금치001", "한해살이풀"001
"시금치001", "두해살이풀"001
"시금치001", "높이다"001
"시금치001", "로"007
"시금치001", "뿌리"001
"시금치001", "잎"002
"시금치001", "어긋나다"001
"시금치001", "달걀"001
"시금치001", "모양"002
"시금치001", "암수딴그루"001
"시금치001", "월"002
"시금치001", "녹색"001
"시금치001", "꽃"001
"시금치001", "원추"001
"시금치001", "수상"009
"시금치001", "화서"003
"시금치001", "피다"001
"시금치001", "열매"001
"시금치001", "포과"002
"시금치001", "가시"001
"시금치001", "잎"002
"시금치001", "비타민"001
"시금치001", "철분"001
"시금치001", "데치다"001
"시금치001", "무치다"001
"시금치001", "먹다"002
"시금치001", "국"001
"시금치001", "끓이다"001
"시금치001", "먹다"002
"시금치001", "아시아"001
"시금치001", "서"008
"시금치001", "남부"001
"시금치001", "지방"005
"시금치001", "원산지"001
"시기006", "일"001
"시기006", "현상"004
"시기006", "진행"002
"시기006", "시점"002
"시끄럽다001", "소리"001
"시끄럽다001", "크다"001
"시끄럽다001", "듣다"001
"시내001", "골짜기"001
"시내001", "평지"002
"시내001", "흐르다"001
"시내003", "도시"003
"시내003", "안"001
"시내003", "시"001
"시내003", "구역"004
"시내003", "안"001
"시냇가001", "골짜기"001
"시냇가001", "평지"002
"시냇가001", "흐르다"001
"시냇가001", "NA"001
"시냇물001", "시내"001
"시냇물001", "흐르다"001
"시냇물001", "물"001
"시름001", "마음"001
"시름001", "걸리다"001
"시름001", "풀리다"001
"시름001", "남다"001
"시름001", "근심"002
"시름001", "걱정"001
"시리즈001", "종류"001
"시리즈001", "연속"002
"시리즈001", "기획"001
"시리즈001", "물"001
"시리즈001", "연속"002
"시리즈001", "출판물"001
"시리즈001", "방송"001
"시리즈001", "프로"004
"시리즈001", "연속극"001
"시리즈002", "정하다"003
"시리즈002", "기간"007
"시리즈002", "동안"001
"시리즈002", "순서"001
"시리즈002", "의하다"001
"시리즈002", "계속"004
"시리즈002", "운동"002
"시리즈002", "경기"011
"시민001", "시"001
"시민001", "사다"001
"시민001", "사람"001
"시민002", "서울"001
"시민002", "백각전"001
"시민002", "상인"007
"시민003", "국가"001
"시민003", "사회"007
"시민003", "일원"001
"시민003", "나라"001
"시민003", "헌법"001
"시민003", "의하다"001
"시민003", "권리"001
"시민003", "의무"001
"시민003", "가지다"001
"시민003", "자유민"001
"시설003", "도구"010
"시설003", "기계"006
"시설003", "장치"004
"시설003", "베풀다"001
"시설003", "설비"002
"시설003", "설비"002
"시외001", "도시"003
"시외001", "밖"001
"시외001", "시"001
"시외001", "구역"004
"시외001", "밖"001
"시외001", "지역"003
"시월001", "해"001
"시월001", "가운데"001
"시월001", "달"005
"시인011", "시"001
"시인011", "전문"008
"시인011", "짓다"001
"시인011", "사람"001
"시작001", "일"001
"시작001", "행동"001
"시작001", "처음"001
"시작001", "단계"003
"시작001", "이루다"001
"시작001", "하다"001
"시작001", "단계"003
"시작003", "시"001
"시작003", "짓다"001
"시작003", "시"001
"시장004", "상품"003
"시장004", "사고파다"001
"시장004", "일정"003
"시장004", "장소"005
"시장005", "상품"003
"시장005", "재화"003
"시장005", "서비스"001
"시장005", "거래"002
"시장005", "이루어지다"001
"시장005", "추상"007
"시장005", "영역"003
"시절001", "일정"003
"시절001", "시기"005
"시절001", "때"001
"시절002", "규칙"002
"시절002", "되풀이"002
"시절002", "자연"001
"시절002", "현상"004
"시절002", "NA"001
"시절002", "구분"006
"시절002", "일반"002
"시절002", "온대"001
"시절002", "지방"005
"시절002", "기온"001
"시절002", "차이"001
"시절002", "기준"003
"시절002", "하다"001
"시절002", "봄"001
"시절002", "여름"001
"시절002", "가을"001
"시절002", "겨울"001
"시절002", "계절"001
"시절002", "나누다"001
"시절002", "열대"002
"시절002", "지방"005
"시절002", "강우량"001
"시절002", "기준"003
"시절002", "하다"001
"시절002", "건기"004
"시절002", "우기"001
"시절002", "나누다"001
"시절002", "천문학"001
"시절002", "춘분"001
"시절002", "하다"001
"시절002", "추분"001
"시절002", "동지"005
"시절002", "나누다"001
"시절003", "철"001
"시절003", "따르다"001
"시절003", "날씨"001
"시절004", "세상"001
"시절004", "형편"001
"시조002", "겨레"001
"시조002", "가계"008
"시조002", "처음"001
"시조002", "되다"001
"시조002", "조상"007
"시조003", "학문"002
"시조003", "기술"001
"시조003", "처음"001
"시조003", "NA"001
"시조003", "사람"001
"시조004", "나중"001
"시조004", "바탕"001
"시조004", "되다"001
"시조004", "처음"001
"시집001", "시부모"001
"시집001", "사다"001
"시집001", "집"001
"시집001", "남편"001
"시집001", "집안"001
"시찰001", "돌아다니다"001
"시찰001", "실지"005
"시찰001", "사정"007
"시찰001", "살피다"001
"시청001", "시"001
"시청001", "행정"001
"시청001", "사무"005
"시청001", "맡아보다"001
"시청001", "기관"011
"시청001", "청사"009
"시합001", "운동"002
"시합001", "밖"001
"시합001", "경기"011
"시합001", "재주"001
"시합001", "부리다"001
"시합001", "승부"003
"시합001", "겨루다"001
"시합001", "일"001
"시험003", "재능"001
"시험003", "실력"002
"시험003", "일정"003
"시험003", "절차"002
"시험003", "따르다"001
"시험003", "검사"003
"시험003", "평가"003
"시험003", "일"001
"시험004", "사물"010
"시험004", "성질"001
"시험004", "기능"003
"시험004", "대하다"002
"시험004", "사실"004
"시험004", "경험"001
"시험004", "일"001
"시험005", "사람"001
"시험005", "됨됨이"001
"시험005", "알다"001
"시험005", "위하다"001
"시험005", "떠보다"001
"시험005", "일"001
"시험005", "상황"002
"시험지001", "시험"003
"시험지001", "문제"006
"시험지001", "쓰이다"001
"시험지001", "종"009
"시험지001", "답안"001
"시험지001", "쓰다"002
"시험지001", "종이"001
"시험지002", "용액"001
"시험지002", "기체"005
"시험지002", "속"001
"시험지002", "특정"001
"시험지002", "물질"002
"시험지002", "존재"001
"시험지002", "확인"002
"시험지002", "위하다"001
"시험지002", "쓰다"002
"시험지002", "시약"001
"시험지002", "종이"001
"시험지002", "리트머스"001
"시험지002", "시험지"001
"시험지002", "녹말"001
"시험지002", "시험지"001
"식004", "일정"003
"식004", "전례"002
"식004", "표준"001
"식004", "규정"004
"식005", "행사"001
"식005", "치르다"001
"식005", "일정"003
"식005", "법식"001
"식005", "정하다"003
"식005", "방식"001
"식005", "따르다"001
"식005", "치르다"001
"식005", "행사"001
"식006", "숫자"001
"식006", "문자"002
"식006", "기호"001
"식006", "쓰다"002
"식006", "사이"001
"식006", "수학"005
"식006", "관계"005
"식006", "나타내다"001
"식007", "수법"001
"식007", "수식"004
"식007", "나타내다"001
"식007", "말"001
"식구001", "집"001
"식구001", "살다"001
"식구001", "끼니"001
"식구001", "하다"001
"식구001", "사람"001
"식구002", "조직"001
"식구002", "속하다"002
"식구002", "일"001
"식구002", "사람"001
"식구002", "비유"006
"식구002", "이르다"001
"식구002", "말"001
"식당001", "건물"003
"식당001", "안"001
"식당001", "식사"003
"식당001", "하다"001
"식당001", "있다"001
"식당001", "시설"003
"식당001", "갖추다"001
"식당001", "장소"005
"식당002", "음식"001
"식당002", "만들다"001
"식당002", "손님"001
"식당002", "파다"001
"식당002", "가게"001
"식모002", "남"004
"식모002", "집"001
"식모002", "고용"002
"식모002", "부엌일"001
"식모002", "맡다"001
"식모002", "하다"001
"식모002", "여자"002
"식모003", "관아"002
"식모003", "속하다"002
"식모003", "부엌일"001
"식모003", "맡다"001
"식모003", "여자"002
"식모003", "종"009
"식물002", "생물"001
"식물002", "갈래"001
"식물002", "가운데"001
"식물002", "동력"002
"식물002", "체제"002
"식물002", "비교"001
"식물002", "신경"004
"식물002", "감각"002
"식물002", "셀룰로스"001
"식물002", "포함"002
"식물002", "세포벽"001
"식물002", "세포막"001
"식물002", "있다"001
"식물002", "세균"001
"식물002", "식물"002
"식물002", "균류"001
"식물002", "제외"002
"식물002", "일반"002
"식물002", "엽록소"001
"식물002", "가지다"001
"식물002", "광합성"001
"식물002", "영양"005
"식물002", "보충"001
"식물002", "꽃"001
"식물002", "홀씨주머니"001
"식물002", "생식"003
"식물002", "기관"011
"식물002", "있다"001
"식물002", "종자식물"001
"식물002", "양치식물"001
"식물002", "선태식물"001
"식물002", "균류"001
"식물002", "조류"002
"식물002", "세균"001
"식물002", "식물"002
"식물002", "분류"001
"식물원001", "식물"002
"식물원001", "연구"003
"식물원001", "식물"002
"식물원001", "관하다"002
"식물원001", "지식"002
"식물원001", "보급"002
"식물원001", "위하다"001
"식물원001", "종류"001
"식물원001", "식물"002
"식물원001", "모으다"001
"식물원001", "기르다"001
"식물원001", "곳"001
"식빵001", "밀가루"001
"식빵001", "효모"001
"식빵001", "넣다"001
"식빵001", "반죽"001
"식빵001", "굽다"001
"식빵001", "주식"003
"식빵001", "빵"001
"식빵001", "직육면체"001
"식빵001", "모양"002
"식빵001", "빵"001
"식빵001", "위"001
"식빵001", "하다"001
"식빵001", "하다"001
"식빵001", "속"001
"식빵001", "넣다"001
"식빵001", "굽다"001
"식사003", "끼니"001
"식사003", "음식"001
"식사003", "먹다"002
"식사003", "음식"001
"식생활001", "먹다"002
"식생활001", "일"001
"식생활001", "먹다"002
"식생활001", "음식"001
"식생활001", "관하다"002
"식생활001", "생활"001
"식욕001", "음식"001
"식욕001", "먹다"002
"식욕001", "하다"001
"식욕001", "욕망"001
"식욕002", "삼욕"001
"식욕002", "먹다"002
"식욕002", "하다"001
"식욕002", "욕심"001
"식욕002", "이른다"001
"식초001", "액체"001
"식초001", "조미료"001
"식초001", "약간"001
"식초001", "초산"001
"식초001", "들다"001
"식초001", "신맛"001
"식초001", "난다"001
"식칼001", "부엌"001
"식칼001", "쓰다"002
"식칼001", "칼"001
"식탁001", "음식"001
"식탁001", "NA"001
"식탁001", "둘러앉다"001
"식탁001", "먹다"002
"식탁001", "만들다"001
"식탁001", "탁자"001
"식품001", "사람"001
"식품001", "일상"004
"식품001", "섭취"001
"식품001", "음식물"001
